chr6	32	24182	171115067	0.00014132
chr6	33	18194	171115067	0.000106326
chr6	34	7312	171115067	4.27315e-05
chr6	35	2736	171115067	1.59892e-05
chr6	36	53399	171115067	0.000312065
chr6	37	26755	171115067	0.000156357
chr6	38	13917	171115067	8.13312e-05
chr6	39	1732	171115067	1.01218e-05
chr6	40	8668	171115067	5.0656e-05
chr6	41	25195	171115067	0.00014724
chr6	42	1649	171115067	9.63679e-06
chr6	43	53	171115067	3.09733e-07
chr7	0	64981420	159138663	0.408332
chr7	1	32354634	159138663	0.203311
chr7	2	21175240	159138663	0.133062
chr7	3	14444486	159138663	0.0907667
chr7	4	8220021	159138663	0.0516532
chr7	5	5856916	159138663	0.0368039
chr7	6	3238801	159138663	0.0203521
chr7	7	2449566	159138663	0.0153927
chr7	8	1639262	159138663	0.0103008
chr7	9	1366140	159138663	0.00858459
chr7	10	875336	159138663	0.00550046
chr7	11	653081	159138663	0.00410385
chr7	12	390016	159138663	0.00245079
chr7	13	318690	159138663	0.00200259
chr7	14	211960	159138663	0.00133192
chr7	15	123118	159138663	0.000773652
chr7	16	143489	159138663	0.00090166
chr7	17	135070	159138663	0.000848757
chr7	18	79825	159138663	0.000501607
chr7	19	65948	159138663	0.000414406
chr7	20	151559	159138663	0.000952371
chr7	21	61775	159138663	0.000388183
chr7	22	30408	159138663	0.000191079
chr7	23	26617	159138663	0.000167257
chr7	24	40039	159138663	0.000251598
chr7	25	22258	159138663	0.000139865
chr7	26	17591	159138663	0.000110539
chr7	27	7655	159138663	4.81027e-05
chr7	28	4515	159138663	2.83715e-05
chr7	29	4000	159138663	2.51353e-05
chr7	30	1700	159138663	1.06825e-05
chr7	31	2712	159138663	1.70417e-05
chr7	32	12945	159138663	8.13442e-05
chr7	33	6746	159138663	4.23907e-05
chr7	34	2963	159138663	1.8619e-05
chr7	35	15	159138663	9.42574e-08
chr7	37	1201	159138663	7.54688e-06
chr7	38	580	159138663	3.64462e-06
chr7	39	33	159138663	2.07366e-07
chr7	43	3293	159138663	2.06926e-05
chr7	44	7221	159138663	4.53755e-05
chr7	45	2392	159138663	1.50309e-05
chr7	46	517	159138663	3.24874e-06
chr7	47	36	159138663	2.26218e-07
chr7	48	2121	159138663	1.3328e-05
chr7	52	654	159138663	4.10962e-06
chr7	53	3167	159138663	1.99009e-05
chr7	54	931	159138663	5.85024e-06
chr8	0	77933043	146364022	0.53246
chr8	1	23319779	146364022	0.159327
chr8	2	15575368	146364022	0.106415
chr8	3	8954288	146364022	0.0611782
chr8	4	7009851	146364022	0.0478933
chr8	5	4084534	146364022	0.0279067
chr8	6	2521608	146364022	0.0172283
chr8	7	1577614	146364022	0.0107787
chr8	8	1053172	146364022	0.00719557
chr8	9	941306	146364022	0.00643127
chr8	10	691251	146364022	0.00472282
chr8	11	485882	146364022	0.00331968
chr8	12	281076	146364022	0.00192039
chr8	13	362671	146364022	0.00247787
chr8	14	296910	146364022	0.00202857
chr8	15	122096	146364022	0.000834194
chr8	16	141266	146364022	0.000965169
chr8	17	159317	146364022	0.0010885
chr8	18	202019	146364022	0.00138025
chr8	19	73376	146364022	0.000501325
chr8	20	162639	146364022	0.0011112
chr8	21	28868	146364022	0.000197234
chr8	22	89550	146364022	0.000611831
chr8	23	33224	146364022	0.000226996
chr8	24	36355	146364022	0.000248388
chr8	25	18485	146364022	0.000126295
chr8	26	16019	146364022	0.000109446
chr8	27	18940	146364022	0.000129403
chr8	28	20860	146364022	0.000142521
chr8	29	13017	146364022	8.89358e-05
chr8	30	7762	146364022	5.30322e-05
chr8	31	14103	146364022	9.63557e-05
chr8	32	5859	146364022	4.00303e-05
chr8	33	13634	146364022	9.31513e-05
chr8	34	12042	146364022	8.22743e-05
chr8	35	13713	146364022	9.36911e-05
chr8	36	16641	146364022	0.000113696
chr8	37	5585	146364022	3.81583e-05
chr8	38	16531	146364022	0.000112944
chr8	39	8455	146364022	5.77669e-05
chr8	40	5404	146364022	3.69216e-05
chr8	41	14119	146364022	9.6465e-05
chr8	42	2510	146364022	1.7149e-05
chr8	43	3108	146364022	2.12347e-05
chr8	44	172	146364022	1.17515e-06
chr9	0	74011920	141213431	0.524114
chr9	1	21300928	141213431	0.150842
chr9	2	14996863	141213431	0.1062
chr9	3	8917397	141213431	0.0631484
chr9	4	6882296	141213431	0.0487368
chr9	5	3744239	141213431	0.0265148
chr9	6	3213929	141213431	0.0227594
chr9	7	2127196	141213431	0.0150637
chr9	8	2404662	141213431	0.0170286
chr9	9	950052	141213431	0.00672777
chr9	10	759628	141213431	0.00537929
chr9	11	370282	141213431	0.00262214
chr9	12	272694	141213431	0.00193108
chr9	13	175038	141213431	0.00123953
chr9	14	442632	141213431	0.00313449
chr9	15	131798	141213431	0.000933325
chr9	16	169112	141213431	0.00119756
chr9	17	67136	141213431	0.000475422
chr9	18	43923	141213431	0.00031104
chr9	19	34837	141213431	0.000246698
chr9	20	41449	141213431	0.00029352
chr9	21	22839	141213431	0.000161734
chr9	22	18485	141213431	0.000130901
chr9	23	7661	141213431	5.42512e-05
chr9	24	2725	141213431	1.9297e-05
chr9	25	34089	141213431	0.000241401
chr9	26	12191	141213431	8.63303e-05
chr9	27	4054	141213431	2.87083e-05
chr9	28	4085	141213431	2.89278e-05
chr9	29	895	141213431	6.33792e-06
chr9	30	6981	141213431	4.94358e-05
chr9	31	810	141213431	5.736e-06
chr9	32	16259	141213431	0.000115138
chr9	33	8812	141213431	6.2402e-05
chr9	34	797	141213431	5.64394e-06
chr9	35	47	141213431	3.3283e-07
chr9	36	2065	141213431	1.46233e-05
chr9	37	51	141213431	3.61155e-07
chr9	38	444	141213431	3.14418e-06
chr9	48	4724	141213431	3.34529e-05
chr9	49	1363	141213431	9.65206e-06
chr9	50	3526	141213431	2.49693e-05
chr9	51	2123	141213431	1.5034e-05
chr9	52	394	141213431	2.7901e-06
chr10	0	63064401	135534747	0.465301
chr10	1	25071835	135534747	0.184985
chr10	2	17172289	135534747	0.1267
chr10	3	9397365	135534747	0.0693355
chr10	4	7454340	135534747	0.0549995
chr10	5	3643145	135534747	0.0268798
chr10	6	2194186	135534747	0.0161891
chr10	7	1832432	135534747	0.01352
chr10	8	1473144	135534747	0.0108691
chr10	9	873825	135534747	0.00644724
chr10	10	598707	135534747	0.00441737
chr10	11	444137	135534747	0.00327692
chr10	12	394351	135534747	0.00290959
chr10	13	294553	135534747	0.00217327
chr10	14	228969	135534747	0.00168937
chr10	15	179361	135534747	0.00132336
chr10	16	124982	135534747	0.00092214
chr10	17	96074	135534747	0.000708851
chr10	18	76937	135534747	0.000567655
chr10	19	130998	135534747	0.000966527
chr10	20	118887	135534747	0.00087717
chr10	21	124059	135534747	0.00091533
chr10	22	25966	135534747	0.000191582
chr10	23	19053	135534747	0.000140576
chr10	24	31757	135534747	0.000234309
chr10	25	20862	135534747	0.000153924
chr10	26	8823	135534747	6.50977e-05
chr10	27	180463	135534747	0.00133149
chr10	28	62139	135534747	0.000458473
chr10	29	83220	135534747	0.000614012
chr10	30	9868	135534747	7.28079e-05
chr10	31	6458	135534747	4.76483e-05
chr10	32	1231	135534747	9.08254e-06
chr10	33	1458	135534747	1.07574e-05
chr10	34	9578	135534747	7.06682e-05
chr10	35	12562	135534747	9.26847e-05
chr10	36	4942	135534747	3.6463e-05
chr10	37	1570	135534747	1.15837e-05
chr10	38	7673	135534747	5.66128e-05
chr10	39	22258	135534747	0.000164224
chr10	40	3161	135534747	2.33224e-05
chr10	41	901	135534747	6.64774e-06
chr10	43	1147	135534747	8.46277e-06
chr10	44	92	135534747	6.78793e-07
chr10	45	822	135534747	6.06487e-06
chr10	46	518	135534747	3.8219e-06
chr10	48	1029	135534747	7.59215e-06
chr10	49	1566	135534747	1.15542e-05
chr10	50	263	135534747	1.94046e-06
chr10	52	1057	135534747	7.79874e-06
chr10	53	10621	135534747	7.83637e-05
chr10	54	1068	135534747	7.8799e-06
chr10	56	1392	135534747	1.02704e-05
chr10	57	9669	135534747	7.13396e-05
chr10	58	2583	135534747	1.90578e-05
chr11	0	62020279	135006516	0.459387
chr11	1	23427366	135006516	0.173528
chr11	2	17020384	135006516	0.126071
chr11	3	9829819	135006516	0.07281
chr11	4	6395177	135006516	0.0473694
chr11	5	3734924	135006516	0.0276648
chr11	6	3627702	135006516	0.0268706
chr11	7	2008964	135006516	0.0148805
chr11	8	1828832	135006516	0.0135462
chr11	9	1360268	135006516	0.0100756
chr11	10	786175	135006516	0.00582324
chr11	11	696390	135006516	0.0051582
chr11	12	445314	135006516	0.00329846
chr11	13	456223	135006516	0.00337927
chr11	14	202159	135006516	0.0014974
chr11	15	324539	135006516	0.00240388
chr11	16	114536	135006516	0.000848374
chr11	17	89233	135006516	0.000660953
chr11	18	98770	135006516	0.000731594
chr11	19	89950	135006516	0.000666264
chr11	20	108883	135006516	0.000806502
chr11	21	61573	135006516	0.000456074
chr11	22	40855	135006516	0.000302615
chr11	23	62201	135006516	0.000460726
chr11	24	52982	135006516	0.00039244
chr11	25	46263	135006516	0.000342672
chr11	26	35770	135006516	0.00026495
chr11	27	13183	135006516	9.76471e-05
chr11	28	9607	135006516	7.11595e-05
chr11	29	6083	135006516	4.50571e-05
chr11	30	7639	135006516	5.65825e-05
chr11	31	2708	135006516	2.00583e-05
chr11	32	1731	135006516	1.28216e-05
chr11	33	14	135006516	1.03699e-07
chr11	35	2	135006516	1.48141e-08
chr11	37	1	135006516	7.40705e-09
chr11	38	1	135006516	7.40705e-09
chr11	41	16	135006516	1.18513e-07
chr12	0	57819075	133851895	0.431963
chr12	1	22801563	133851895	0.170349
chr12	2	17607769	133851895	0.131547
chr12	3	9988559	133851895	0.074624
chr12	4	7451518	133851895	0.0556699
chr12	5	4116139	133851895	0.0307514
chr12	6	4452135	133851895	0.0332616
chr12	7	2266927	133851895	0.0169361
chr12	8	1521128	133851895	0.0113643
chr12	9	1106550	133851895	0.00826697
chr12	10	1114485	133851895	0.00832625
chr12	11	947700	133851895	0.00708021
chr12	12	692845	133851895	0.00517621
chr12	13	364601	133851895	0.00272391
chr12	14	288056	133851895	0.00215205
chr12	15	155164	133851895	0.00115922
chr12	16	114070	133851895	0.000852211
chr12	17	213297	133851895	0.00159353
chr12	18	131146	133851895	0.000979784
chr12	19	114532	133851895	0.000855662
chr12	20	73675	133851895	0.000550422
chr12	21	83202	133851895	0.000621597
chr12	22	45421	133851895	0.000339338
chr12	23	43814	133851895	0.000327332
chr12	24	63840	133851895	0.000476945
chr12	25	89093	133851895	0.000665609
chr12	26	61109	133851895	0.000456542
chr12	27	34859	133851895	0.00026043
chr12	28	20252	133851895	0.000151302
chr12	29	19783	133851895	0.000147798
chr12	30	10168	133851895	7.59646e-05
chr12	31	9798	133851895	7.32003e-05
chr12	32	10263	133851895	7.66743e-05
chr12	33	2639	133851895	1.97158e-05
chr12	34	6013	133851895	4.49228e-05
chr12	35	2326	133851895	1.73774e-05
chr12	36	474	133851895	3.54123e-06
chr12	38	727	133851895	5.43138e-06
chr12	41	96	133851895	7.17211e-07
chr12	49	4343	133851895	3.24463e-05
chr12	52	672	133851895	5.02047e-06
chr12	56	2007	133851895	1.49942e-05
chr12	57	62	133851895	4.63199e-07
chr13	0	72775308	115169878	0.631895
chr13	1	18575007	115169878	0.161284
chr13	2	9462594	115169878	0.0821621
chr13	3	4881401	115169878	0.0423844
chr13	4	3141423	115169878	0.0272764
chr13	5	2143092	115169878	0.0186081
chr13	6	1612047	115169878	0.0139971
chr13	7	969336	115169878	0.00841658
chr13	8	681437	115169878	0.0059168
chr13	9	329333	115169878	0.00285954
chr13	10	272064	115169878	0.00236228
chr13	11	84829	115169878	0.000736555
chr13	12	73967	115169878	0.000642243
chr13	13	24027	115169878	0.000208622
chr13	14	21010	115169878	0.000182426
chr13	15	17748	115169878	0.000154103
chr13	16	16014	115169878	0.000139047
chr13	17	21053	115169878	0.0001828
chr13	18	7533	115169878	6.54077e-05
chr13	19	3111	115169878	2.70123e-05
chr13	20	19197	115169878	0.000166684
chr13	21	17603	115169878	0.000152844
chr13	22	6471	115169878	5.61866e-05
chr13	23	5714	115169878	4.96137e-05
chr13	24	7006	115169878	6.08319e-05
chr13	25	981	115169878	8.51785e-06
chr13	26	371	115169878	3.22133e-06
chr13	38	201	115169878	1.74525e-06
chr14	0	57109212	107349540	0.531993
chr14	1	14919786	107349540	0.138983
chr14	2	11613448	107349540	0.108183
chr14	3	7688129	107349540	0.0716177
chr14	4	4902313	107349540	0.0456668
chr14	5	2768415	107349540	0.0257888
chr14	6	2464500	107349540	0.0229577
chr14	7	1527102	107349540	0.0142255
chr14	8	1191226	107349540	0.0110967
chr14	9	588272	107349540	0.00547997
chr14	10	608129	107349540	0.00566494
chr14	11	364125	107349540	0.00339196
chr14	12	243446	107349540	0.00226779
chr14	13	215078	107349540	0.00200353
chr14	14	141527	107349540	0.00131838
chr14	15	308249	107349540	0.00287145
chr14	16	212102	107349540	0.00197581
chr14	17	86098	107349540	0.000802034
chr14	18	140733	107349540	0.00131098
chr14	19	35522	107349540	0.0003309
chr14	20	39161	107349540	0.000364799
chr14	21	17727	107349540	0.000165133
chr14	22	12570	107349540	0.000117094
chr14	23	8714	107349540	8.11741e-05
chr14	24	14686	107349540	0.000136805
chr14	25	6072	107349540	5.65629e-05
chr14	26	1964	107349540	1.82954e-05
chr14	27	622	107349540	5.79416e-06
chr14	28	5597	107349540	5.21381e-05
chr14	29	2030	107349540	1.89102e-05
chr14	30	1798	107349540	1.6749e-05
chr14	31	41	107349540	3.8193e-07
chr14	34	8832	107349540	8.22733e-05
chr14	35	37880	107349540	0.000352866
chr14	36	413	107349540	3.84725e-06
chr14	37	18323	107349540	0.000170685
chr14	38	8286	107349540	7.71871e-05
chr14	39	11411	107349540	0.000106298
chr14	40	2125	107349540	1.97951e-05
chr14	43	12312	107349540	0.000114691
chr14	44	566	107349540	5.2725e-06
chr14	45	2745	107349540	2.55707e-05
chr14	46	1249	107349540	1.16349e-05
chr14	47	436	107349540	4.0615e-06
chr14	48	5446	107349540	5.07315e-05
chr14	49	1089	107349540	1.01444e-05
chr14	50	33	107349540	3.07407e-07
chr15	0	50395310	102531392	0.491511
chr15	1	15843456	102531392	0.154523
chr15	2	12531565	102531392	0.122222
chr15	3	7405674	102531392	0.0722284
chr15	4	5501591	102531392	0.0536576
chr15	5	3364035	102531392	0.0328098
chr15	6	2067779	102531392	0.0201673
chr15	7	1575199	102531392	0.0153631
chr15	8	873742	102531392	0.0085217
chr15	9	664406	102531392	0.00648003
chr15	10	449358	102531392	0.00438264
chr15	11	329452	102531392	0.00321318
chr15	12	388838	102531392	0.00379238
chr15	13	237123	102531392	0.00231269
chr15	14	143033	102531392	0.00139502
chr15	15	130712	102531392	0.00127485
chr15	16	155457	102531392	0.00151619
chr15	17	151997	102531392	0.00148244
chr15	18	64747	102531392	0.000631485
chr15	19	48644	102531392	0.00047443
chr15	20	27763	102531392	0.000270776
chr15	21	43580	102531392	0.000425041
chr15	22	29108	102531392	0.000283894
chr15	23	18010	102531392	0.000175654
chr15	24	14053	102531392	0.00013706
chr15	25	12315	102531392	0.00012011
chr15	26	26031	102531392	0.000253883
chr15	27	18282	102531392	0.000178306
chr15	28	15489	102531392	0.000151066
chr15	29	890	102531392	8.68027e-06
chr15	30	3572	102531392	3.48381e-05
chr15	31	134	102531392	1.30692e-06
chr15	32	25	102531392	2.43828e-07
chr15	58	22	102531392	2.14568e-07
chr16	0	40357080	90354753	0.446651
chr16	1	15307843	90354753	0.169419
chr16	2	11342997	90354753	0.125538
chr16	3	6617745	90354753	0.0732418
chr16	4	4797310	90354753	0.0530942
chr16	5	3081787	90354753	0.0341076
chr16	6	2223450	90354753	0.024608
chr16	7	1348207	90354753	0.0149213
chr16	8	1271021	90354753	0.014067
chr16	9	689470	90354753	0.0076307
chr16	10	403715	90354753	0.00446811
chr16	11	443779	90354753	0.00491152
chr16	12	304519	90354753	0.00337026
chr16	13	312099	90354753	0.00345415
chr16	14	248426	90354753	0.00274945
chr16	15	340307	90354753	0.00376634
chr16	16	267079	90354753	0.00295589
chr16	17	166899	90354753	0.00184715
chr16	18	126014	90354753	0.00139466
chr16	19	65160	90354753	0.000721157
chr16	20	34134	90354753	0.000377778
chr16	21	107116	90354753	0.0011855
chr16	22	48435	90354753	0.000536054
chr16	23	20858	90354753	0.000230846
chr16	24	23382	90354753	0.00025878
chr16	25	26861	90354753	0.000297284
chr16	26	36234	90354753	0.000401019
chr16	27	65152	90354753	0.000721069
chr16	28	8558	90354753	9.47155e-05
chr16	29	18088	90354753	0.000200189
chr16	30	22077	90354753	0.000244337
chr16	31	98479	90354753	0.00108992
chr16	32	22335	90354753	0.000247192
chr16	33	55785	90354753	0.0006174
chr16	34	33873	90354753	0.000374889
chr16	35	1025	90354753	1.13442e-05
chr16	36	1182	90354753	1.30818e-05
chr16	37	455	90354753	5.03571e-06
chr16	38	1109	90354753	1.22738e-05
chr16	39	1897	90354753	2.0995e-05
chr16	40	54	90354753	5.97644e-07
chr16	42	919	90354753	1.0171e-05
chr16	44	857	90354753	9.48484e-06
chr16	46	3188	90354753	3.52831e-05
chr16	47	6970	90354753	7.71404e-05
chr16	48	823	90354753	9.10854e-06
chr17	0	27827853	81195210	0.342728
chr17	1	14678373	81195210	0.180779
chr17	2	12040644	81195210	0.148293
chr17	3	8942803	81195210	0.11014
chr17	4	5665058	81195210	0.0697708
chr17	5	3819078	81195210	0.0470358
chr17	6	2211706	81195210	0.0272394
chr17	7	1507697	81195210	0.0185688
chr17	8	1059077	81195210	0.0130436
chr17	9	806433	81195210	0.00993203
chr17	10	720971	81195210	0.00887948
chr17	11	467782	81195210	0.0057612
chr17	12	317207	81195210	0.00390672
chr17	13	319741	81195210	0.00393793
chr17	14	195957	81195210	0.00241341
chr17	15	101645	81195210	0.00125186
chr17	16	89823	81195210	0.00110626
chr17	17	80721	81195210	0.00099416
chr17	18	87903	81195210	0.00108261
chr17	19	47827	81195210	0.000589037
chr17	20	18831	81195210	0.000231923
chr17	21	23023	81195210	0.000283551
